series_id,year,period,value
CIU2023000100000A,2017,Q04,1.8
CIU2023000100000A,2017,Q03,1.7
CIU2023000100000A,2017,Q02,2.1
CIU2023000100000A,2017,Q01,2.3
CIU2023000100000A,2016,Q04,2.6
CIU2023000100000A,2016,Q03,2.6
CIU2023000100000A,2016,Q02,2.4
CIU2023000100000A,2016,Q01,2.6
CIU2023000100000A,2015,Q04,2.7
CIU2023000100000A,2015,Q03,2.8
CIU2023000100000A,2015,Q02,2.8
CIU2023000100000A,2015,Q01,2.6
CIU2023000100000A,2014,Q04,2.4
CIU2023000100000A,2014,Q03,1.9
CIU2023000100000A,2014,Q02,2.0
CIU2023000100000A,2014,Q01,1.9
CIU2023000100000A,2013,Q04,1.9
CIU2023000100000A,2013,Q03,2.3
CIU2023000100000A,2013,Q02,2.3
CIU2023000100000A,2013,Q01,2.3
CIU2023000100000A,2012,Q04,2.1
CIU2023000100000A,2012,Q03,1.9
CIU2023000100000A,2012,Q02,1.9
CIU2023000100000A,2012,Q01,1.8
CIU2023000100000A,2011,Q04,2.0
CIU2023000100000A,2011,Q03,1.9
CIU2023000100000A,2011,Q02,2.0
CIU2023000100000A,2011,Q01,2.1
CIU2023000100000A,2010,Q04,2.3
CIU2023000100000A,2010,Q03,2.4
CIU2023000100000A,2010,Q02,2.0
CIU2023000100000A,2010,Q01,1.5
CIU2023000100000I,2024,Q04,159.5
CIU2023000100000I,2024,Q03,158.9
CIU2023000100000I,2024,Q02,158.3
CIU2023000100000I,2024,Q01,156.5
CIU2023000100000I,2023,Q04,153.8
CIU2023000100000I,2023,Q03,153.0
CIU2023000100000I,2023,Q02,152.5
CIU2023000100000I,2023,Q01,151.2
CIU2023000100000I,2022,Q04,148.9
CIU2023000100000I,2022,Q03,148.0
CIU2023000100000I,2022,Q02,147.2
CIU2023000100000I,2022,Q01,145.9
CIU2023000100000I,2021,Q04,143.4
CIU2023000100000I,2021,Q03,142.5
CIU2023000100000I,2021,Q02,141.9
CIU2023000100000I,2021,Q01,140.6
CIU2023000100000I,2020,Q04,140.2
CIU2023000100000I,2020,Q03,139.5
CIU2023000100000I,2020,Q02,139.2
CIU2023000100000I,2020,Q01,138.6
CIU2023000100000I,2019,Q04,136.8
CIU2023000100000I,2019,Q03,136.2
CIU2023000100000I,2019,Q02,135.4
CIU2023000100000I,2019,Q01,134.6
CIU2023000100000I,2018,Q04,133.1
CIU2023000100000I,2018,Q03,132.4
CIU2023000100000I,2018,Q02,131.9
CIU2023000100000I,2018,Q01,130.9
CIU2023000100000I,2017,Q04,129.6
CIU2023000100000I,2017,Q03,129.2
CIU2023000100000I,2017,Q02,129.0
CIU2023000100000I,2017,Q01,128.3
CIU2023000100000I,2016,Q04,127.3
CIU2023000100000I,2016,Q03,127.0
CIU2023000100000I,2016,Q02,126.4
CIU2023000100000I,2016,Q01,125.4
CIU2023000100000I,2015,Q04,124.1
CIU2023000100000I,2015,Q03,123.8
CIU2023000100000I,2015,Q02,123.4
CIU2023000100000I,2015,Q01,122.2
CIU2023000100000I,2014,Q04,120.8
CIU2023000100000I,2014,Q03,120.4
CIU2023000100000I,2014,Q02,120.0
CIU2023000100000I,2014,Q01,119.1
CIU2023000100000I,2013,Q04,118.0
CIU2023000100000I,2013,Q03,118.1
CIU2023000100000I,2013,Q02,117.7
CIU2023000100000I,2013,Q01,116.9
CIU2023000100000I,2012,Q04,115.8
CIU2023000100000I,2012,Q03,115.5
CIU2023000100000I,2012,Q02,115.1
CIU2023000100000I,2012,Q01,114.3
CIU2023000100000I,2011,Q04,113.4
CIU2023000100000I,2011,Q03,113.3
CIU2023000100000I,2011,Q02,112.9
CIU2023000100000I,2011,Q01,112.3
CIU2023000100000I,2010,Q04,111.2
CIU2023000100000I,2010,Q03,111.2
CIU2023000100000I,2010,Q02,110.7
CIU2023000100000I,2010,Q01,110.0
CIU2023000100000Q,2024,Q04,0.4
CIU2023000100000Q,2024,Q03,0.4
CIU2023000100000Q,2024,Q02,1.2
CIU2023000100000Q,2024,Q01,1.8
CIU2023000100000Q,2023,Q04,0.5
CIU2023000100000Q,2023,Q03,0.3
CIU2023000100000Q,2023,Q02,0.9
CIU2023000100000Q,2023,Q01,1.5
CIU2023000100000Q,2022,Q04,0.6
CIU2023000100000Q,2022,Q03,0.5
CIU2023000100000Q,2022,Q02,0.9
CIU2023000100000Q,2022,Q01,1.7
CIU2023000100000Q,2021,Q04,0.6
CIU2023000100000Q,2021,Q03,0.4
CIU2023000100000Q,2021,Q02,0.9
CIU2023000100000Q,2021,Q01,0.3
CIU2023000100000Q,2020,Q04,0.5
CIU2023000100000Q,2020,Q03,0.2
CIU2023000100000Q,2020,Q02,0.4
CIU2023000100000Q,2020,Q01,1.3
CIU2023000100000Q,2019,Q04,0.4
CIU2023000100000Q,2019,Q03,0.6
CIU2023000100000Q,2019,Q02,0.6
CIU2023000100000Q,2019,Q01,1.1
CIU2023000100000Q,2018,Q04,0.5
CIU2023000100000Q,2018,Q03,0.4
CIU2023000100000Q,2018,Q02,0.8
CIU2023000100000Q,2018,Q01,1.0
CIU2023000100000Q,2017,Q04,0.3
CIU2023000100000Q,2017,Q03,0.2
CIU2023000100000Q,2017,Q02,0.5
CIU2023000100000Q,2017,Q01,0.8
CIU2023000100000Q,2016,Q04,0.2
CIU2023000100000Q,2016,Q03,0.5
CIU2023000100000Q,2016,Q02,0.8
CIU2023000100000Q,2016,Q01,1.0
CIU2023000100000Q,2015,Q04,0.2
CIU2023000100000Q,2015,Q03,0.3
CIU2023000100000Q,2015,Q02,1.0
CIU2023000100000Q,2015,Q01,1.2
CIU2023000100000Q,2014,Q04,0.3
CIU2023000100000Q,2014,Q03,0.3
CIU2023000100000Q,2014,Q02,0.8
CIU2023000100000Q,2014,Q01,0.9
CIU2023000100000Q,2013,Q04,-0.1
CIU2023000100000Q,2013,Q03,0.3
CIU2023000100000Q,2013,Q02,0.7
CIU2023000100000Q,2013,Q01,0.9
CIU2023000100000Q,2012,Q04,0.3
CIU2023000100000Q,2012,Q03,0.3
CIU2023000100000Q,2012,Q02,0.7
CIU2023000100000Q,2012,Q01,0.8
CIU2023000100000Q,2011,Q04,0.1
CIU2023000100000Q,2011,Q03,0.4
CIU2023000100000Q,2011,Q02,0.5
CIU2023000100000Q,2011,Q01,1.0
CIU2023000100000Q,2010,Q04,0.0
CIU2023000100000Q,2010,Q03,0.5
CIU2023000100000Q,2010,Q02,0.6
CIU2023000100000Q,2010,Q01,1.2
CIU2023000200000A,2024,Q04,3.2
CIU2023000200000A,2024,Q03,3.4
CIU2023000200000A,2024,Q02,3.6
CIU2023000200000A,2024,Q01,5.0
CIU2023000200000A,2023,Q04,3.8
CIU2023000200000A,2023,Q03,4.5
CIU2023000200000A,2023,Q02,5.4
CIU2023000200000A,2023,Q01,6.1
CIU2023000200000A,2022,Q04,6.8
CIU2023000200000A,2022,Q03,5.9
CIU2023000200000A,2022,Q02,5.5
CIU2023000200000A,2022,Q01,4.9
CIU2023000200000A,2021,Q04,4.1
CIU2023000200000A,2021,Q03,4.3
CIU2023000200000A,2021,Q02,3.0
CIU2023000200000A,2021,Q01,2.1
CIU2023000200000A,2020,Q04,0.7
CIU2023000200000A,2020,Q03,1.0
CIU2023000200000A,2020,Q02,1.7
CIU2023000200000A,2020,Q01,2.3
CIU2023000200000A,2019,Q04,3.7
CIU2023000200000A,2019,Q03,3.4
CIU2023000200000A,2019,Q02,3.7
CIU2023000200000A,2019,Q01,3.7
CIU2023000200000A,2018,Q04,3.3
CIU2023000200000A,2018,Q03,3.2
CIU2023000200000A,2018,Q02,3.1
CIU2023000200000A,2018,Q01,3.0
CIU2023000200000A,2017,Q04,2.7
CIU2023000200000A,2017,Q03,2.5
CIU2023000200000A,2017,Q02,2.0
CIU2023000200000A,2017,Q01,2.1
CIU2023000200000A,2016,Q04,2.0
CIU2023000200000A,2016,Q03,2.4
CIU2023000200000A,2016,Q02,2.7
CIU2023000200000A,2016,Q01,3.4
CIU2023000200000A,2015,Q04,3.5
CIU2023000200000A,2015,Q03,3.0
CIU2023000200000A,2015,Q02,2.2
CIU2023000200000A,2015,Q01,2.4
CIU2023000200000A,2014,Q04,1.9
CIU2023000200000A,2014,Q03,2.5
CIU2023000200000A,2014,Q02,3.1
CIU2023000200000A,2014,Q01,2.4
CIU2023000200000A,2013,Q04,2.6
CIU2023000200000A,2013,Q03,1.7
CIU2023000200000A,2013,Q02,2.1
CIU2023000200000A,2013,Q01,1.2
CIU2023000200000A,2012,Q04,2.2
CIU2023000200000A,2012,Q03,2.7
CIU2023000200000A,2012,Q02,2.1
CIU2023000200000A,2012,Q01,2.7
CIU2023000200000A,2011,Q04,2.2
CIU2023000200000A,2011,Q03,2.4
CIU2023000200000A,2011,Q02,3.5
CIU2023000200000A,2011,Q01,3.3
CIU2023000200000A,2010,Q04,2.3
CIU2023000200000A,2010,Q03,2.0
CIU2023000200000A,2010,Q02,0.7
CIU2023000200000A,2010,Q01,0.1
CIU2023000200000I,2024,Q04,169.2
CIU2023000200000I,2024,Q03,168.3
CIU2023000200000I,2024,Q02,167.6
CIU2023000200000I,2024,Q01,167.9
CIU2023000200000I,2023,Q04,164.0
CIU2023000200000I,2023,Q03,162.8
CIU2023000200000I,2023,Q02,161.8
CIU2023000200000I,2023,Q01,159.9
CIU2023000200000I,2022,Q04,158.0
CIU2023000200000I,2022,Q03,155.8
CIU2023000200000I,2022,Q02,153.5
CIU2023000200000I,2022,Q01,150.7
CIU2023000200000I,2021,Q04,147.9
CIU2023000200000I,2021,Q03,147.1
CIU2023000200000I,2021,Q02,145.5
CIU2023000200000I,2021,Q01,143.6
CIU2023000200000I,2020,Q04,142.1
CIU2023000200000I,2020,Q03,141.0
CIU2023000200000I,2020,Q02,141.2
CIU2023000200000I,2020,Q01,140.7
CIU2023000200000I,2019,Q04,141.1
CIU2023000200000I,2019,Q03,139.6
CIU2023000200000I,2019,Q02,138.8
CIU2023000200000I,2019,Q01,137.5
CIU2023000200000I,2018,Q04,136.0
CIU2023000200000I,2018,Q03,135.0
CIU2023000200000I,2018,Q02,133.8
CIU2023000200000I,2018,Q01,132.6
CIU2023000200000I,2017,Q04,131.6
CIU2023000200000I,2017,Q03,130.8
CIU2023000200000I,2017,Q02,129.8
CIU2023000200000I,2017,Q01,128.7
CIU2023000200000I,2016,Q04,128.1
CIU2023000200000I,2016,Q03,127.6
CIU2023000200000I,2016,Q02,127.3
CIU2023000200000I,2016,Q01,126.0
CIU2023000200000I,2015,Q04,125.6
CIU2023000200000I,2015,Q03,124.6
CIU2023000200000I,2015,Q02,123.9
CIU2023000200000I,2015,Q01,121.9
CIU2023000200000I,2014,Q04,121.3
CIU2023000200000I,2014,Q03,121.0
CIU2023000200000I,2014,Q02,121.2
CIU2023000200000I,2014,Q01,119.1
CIU2023000200000I,2013,Q04,119.0
CIU2023000200000I,2013,Q03,118.1
CIU2023000200000I,2013,Q02,117.6
CIU2023000200000I,2013,Q01,116.3
CIU2023000200000I,2012,Q04,116.0
CIU2023000200000I,2012,Q03,116.1
CIU2023000200000I,2012,Q02,115.2
CIU2023000200000I,2012,Q01,114.9
CIU2023000200000I,2011,Q04,113.5
CIU2023000200000I,2011,Q03,113.1
CIU2023000200000I,2011,Q02,112.8
CIU2023000200000I,2011,Q01,111.9
CIU2023000200000I,2010,Q04,111.1
CIU2023000200000I,2010,Q03,110.4
CIU2023000200000I,2010,Q02,109.0
CIU2023000200000I,2010,Q01,108.3
CIU2023000200000Q,2024,Q04,0.5
CIU2023000200000Q,2024,Q03,0.4
CIU2023000200000Q,2024,Q02,-0.2
CIU2023000200000Q,2024,Q01,2.4
CIU2023000200000Q,2023,Q04,0.7
CIU2023000200000Q,2023,Q03,0.6
CIU2023000200000Q,2023,Q02,1.2
CIU2023000200000Q,2023,Q01,1.2
CIU2023000200000Q,2022,Q04,1.4
CIU2023000200000Q,2022,Q03,1.5
CIU2023000200000Q,2022,Q02,1.9
CIU2023000200000Q,2022,Q01,1.9
CIU2023000200000Q,2021,Q04,0.5
CIU2023000200000Q,2021,Q03,1.1
CIU2023000200000Q,2021,Q02,1.3
CIU2023000200000Q,2021,Q01,1.1
CIU2023000200000Q,2020,Q04,0.8
CIU2023000200000Q,2020,Q03,-0.1
CIU2023000200000Q,2020,Q02,0.4
CIU2023000200000Q,2020,Q01,-0.3
CIU2023000200000Q,2019,Q04,1.1
CIU2023000200000Q,2019,Q03,0.6
CIU2023000200000Q,2019,Q02,0.9
CIU2023000200000Q,2019,Q01,1.1
CIU2023000200000Q,2018,Q04,0.7
CIU2023000200000Q,2018,Q03,0.9
CIU2023000200000Q,2018,Q02,0.9
CIU2023000200000Q,2018,Q01,0.8
CIU2023000200000Q,2017,Q04,0.6
CIU2023000200000Q,2017,Q03,0.8
CIU2023000200000Q,2017,Q02,0.9
CIU2023000200000Q,2017,Q01,0.5
CIU2023000200000Q,2016,Q04,0.4
CIU2023000200000Q,2016,Q03,0.2
CIU2023000200000Q,2016,Q02,1.0
CIU2023000200000Q,2016,Q01,0.3
CIU2023000200000Q,2015,Q04,0.8
CIU2023000200000Q,2015,Q03,0.6
CIU2023000200000Q,2015,Q02,1.6
CIU2023000200000Q,2015,Q01,0.5
CIU2023000200000Q,2014,Q04,0.2
CIU2023000200000Q,2014,Q03,-0.2
CIU2023000200000Q,2014,Q02,1.8
CIU2023000200000Q,2014,Q01,0.1
CIU2023000200000Q,2013,Q04,0.8
CIU2023000200000Q,2013,Q03,0.4
CIU2023000200000Q,2013,Q02,1.1
CIU2023000200000Q,2013,Q01,0.3
CIU2023000200000Q,2012,Q04,-0.1
CIU2023000200000Q,2012,Q03,0.8
CIU2023000200000Q,2012,Q02,0.3
CIU2023000200000Q,2012,Q01,1.2
CIU2023000200000Q,2011,Q04,0.4
CIU2023000200000Q,2011,Q03,0.3
CIU2023000200000Q,2011,Q02,0.8
CIU2023000200000Q,2011,Q01,0.7
CIU2023000200000Q,2010,Q04,0.6
CIU2023000200000Q,2010,Q03,1.3
CIU2023000200000Q,2010,Q02,0.6
CIU2023000200000Q,2010,Q01,-0.3
CIU2023000400000A,2024,Q04,4.4
CIU2023000400000A,2024,Q03,4.4
CIU2023000400000A,2024,Q02,4.0
CIU2023000400000A,2024,Q01,4.0
CIU2023000400000A,2023,Q04,4.5
CIU2023000400000A,2023,Q03,4.7
CIU2023000400000A,2023,Q02,4.8
CIU2023000400000A,2023,Q01,5.4
CIU2023000400000A,2022,Q04,4.5
CIU2023000400000A,2022,Q03,4.0
CIU2023000400000A,2022,Q02,4.0
CIU2023000400000A,2022,Q01,3.7
CIU2023000400000A,2021,Q04,3.9
CIU2023000400000A,2021,Q03,4.0
CIU2023000400000A,2021,Q02,3.5
CIU2023000400000A,2021,Q01,3.2
CIU2023000400000A,2020,Q04,3.3
CIU2023000400000A,2020,Q03,3.2
CIU2023000400000A,2020,Q02,3.2
CIU2023000400000A,2020,Q01,3.3
CIU2023000400000A,2019,Q04,3.0
CIU2023000400000A,2019,Q03,2.7
CIU2023000400000A,2019,Q02,2.4
CIU2023000400000A,2019,Q01,2.4
CIU2023000400000A,2018,Q04,2.0
CIU2023000400000A,2018,Q03,2.4
CIU2023000400000A,2018,Q02,2.8
CIU2023000400000A,2018,Q01,2.6
CIU2023000400000A,2017,Q04,2.7
CIU2023000400000A,2017,Q03,2.1
CIU2023000400000A,2017,Q02,2.1
CIU2023000400000A,2017,Q01,2.3
CIU2023000400000A,2016,Q04,2.4
CIU2023000400000A,2016,Q03,2.7
CIU2023000400000A,2016,Q02,2.6
CIU2023000400000A,2016,Q01,2.5
CIU2023000400000A,2015,Q04,2.4
CIU2023000400000A,2015,Q03,2.2
CIU2023000400000A,2015,Q02,2.2
CIU2023000400000A,2015,Q01,2.3
CIU2023000400000A,2014,Q04,2.7
CIU2023000400000A,2014,Q03,2.1
CIU2023000400000A,2014,Q02,2.4
CIU2023000400000A,2014,Q01,2.1
CIU2023000400000A,2013,Q04,2.1
CIU2023000400000A,2013,Q03,2.6
CIU2023000400000A,2013,Q02,2.7
CIU2023000400000A,2013,Q01,2.5
CIU2023000400000A,2012,Q04,2.2
CIU2023000400000A,2012,Q03,1.6
CIU2023000400000A,2012,Q02,1.3
CIU2023000400000A,2012,Q01,1.7
CIU2023000400000A,2011,Q04,1.9
CIU2023000400000A,2011,Q03,2.2
CIU2023000400000A,2011,Q02,1.8
CIU2023000400000A,2011,Q01,1.6
CIU2023000400000A,2010,Q04,1.4
CIU2023000400000A,2010,Q03,1.5
CIU2023000400000A,2010,Q02,1.6
CIU2023000400000A,2010,Q01,1.5
CIU2023000400000I,2024,Q04,168.2
CIU2023000400000I,2024,Q03,166.4
CIU2023000400000I,2024,Q02,164.2
CIU2023000400000I,2024,Q01,162.9
CIU2023000400000I,2023,Q04,161.1
CIU2023000400000I,2023,Q03,159.4
CIU2023000400000I,2023,Q02,157.9
CIU2023000400000I,2023,Q01,156.6
CIU2023000400000I,2022,Q04,154.2
CIU2023000400000I,2022,Q03,152.3
CIU2023000400000I,2022,Q02,150.7
CIU2023000400000I,2022,Q01,148.6
CIU2023000400000I,2021,Q04,147.6
CIU2023000400000I,2021,Q03,146.5
CIU2023000400000I,2021,Q02,144.9
CIU2023000400000I,2021,Q01,143.3
CIU2023000400000I,2020,Q04,142.1
CIU2023000400000I,2020,Q03,140.9
CIU2023000400000I,2020,Q02,140.0
CIU2023000400000I,2020,Q01,138.9
CIU2023000400000I,2019,Q04,137.6
CIU2023000400000I,2019,Q03,136.5
CIU2023000400000I,2019,Q02,135.6
CIU2023000400000I,2019,Q01,134.4
CIU2023000400000I,2018,Q04,133.6
CIU2023000400000I,2018,Q03,132.9
CIU2023000400000I,2018,Q02,132.4
CIU2023000400000I,2018,Q01,131.3
CIU2023000400000I,2017,Q04,131.0
CIU2023000400000I,2017,Q03,129.8
CIU2023000400000I,2017,Q02,128.8
CIU2023000400000I,2017,Q01,128.0
CIU2023000400000I,2016,Q04,127.5
CIU2023000400000I,2016,Q03,127.1
CIU2023000400000I,2016,Q02,126.1
CIU2023000400000I,2016,Q01,125.1
CIU2023000400000I,2015,Q04,124.5
CIU2023000400000I,2015,Q03,123.8
CIU2023000400000I,2015,Q02,122.9
CIU2023000400000I,2015,Q01,122.1
CIU2023000400000I,2014,Q04,121.6
CIU2023000400000I,2014,Q03,121.1
CIU2023000400000I,2014,Q02,120.3
CIU2023000400000I,2014,Q01,119.4
CIU2023000400000I,2013,Q04,118.4
CIU2023000400000I,2013,Q03,118.6
CIU2023000400000I,2013,Q02,117.5
CIU2023000400000I,2013,Q01,116.9
CIU2023000400000I,2012,Q04,116.0
CIU2023000400000I,2012,Q03,115.6
CIU2023000400000I,2012,Q02,114.4
CIU2023000400000I,2012,Q01,114.1
CIU2023000400000I,2011,Q04,113.5
CIU2023000400000I,2011,Q03,113.8
CIU2023000400000I,2011,Q02,112.9
CIU2023000400000I,2011,Q01,112.2
CIU2023000400000I,2010,Q04,111.4
CIU2023000400000I,2010,Q03,111.4
CIU2023000400000I,2010,Q02,110.9
CIU2023000400000I,2010,Q01,110.4
CIU2023000400000Q,2024,Q04,1.1
CIU2023000400000Q,2024,Q03,1.3
CIU2023000400000Q,2024,Q02,0.8
CIU2023000400000Q,2024,Q01,1.1
CIU2023000400000Q,2023,Q04,1.1
CIU2023000400000Q,2023,Q03,0.9
CIU2023000400000Q,2023,Q02,0.8
CIU2023000400000Q,2023,Q01,1.6
CIU2023000400000Q,2022,Q04,1.2
CIU2023000400000Q,2022,Q03,1.1
CIU2023000400000Q,2022,Q02,1.4
CIU2023000400000Q,2022,Q01,0.7
CIU2023000400000Q,2021,Q04,0.8
CIU2023000400000Q,2021,Q03,1.1
CIU2023000400000Q,2021,Q02,1.1
CIU2023000400000Q,2021,Q01,0.8
CIU2023000400000Q,2020,Q04,0.9
CIU2023000400000Q,2020,Q03,0.6
CIU2023000400000Q,2020,Q02,0.8
CIU2023000400000Q,2020,Q01,0.9
CIU2023000400000Q,2019,Q04,0.8
CIU2023000400000Q,2019,Q03,0.7
CIU2023000400000Q,2019,Q02,0.9
CIU2023000400000Q,2019,Q01,0.6
CIU2023000400000Q,2018,Q04,0.5
CIU2023000400000Q,2018,Q03,0.4
CIU2023000400000Q,2018,Q02,0.8
CIU2023000400000Q,2018,Q01,0.2
CIU2023000400000Q,2017,Q04,0.9
CIU2023000400000Q,2017,Q03,0.8
CIU2023000400000Q,2017,Q02,0.6
CIU2023000400000Q,2017,Q01,0.4
CIU2023000400000Q,2016,Q04,0.3
CIU2023000400000Q,2016,Q03,0.8
CIU2023000400000Q,2016,Q02,0.8
CIU2023000400000Q,2016,Q01,0.5
CIU2023000400000Q,2015,Q04,0.6
CIU2023000400000Q,2015,Q03,0.7
CIU2023000400000Q,2015,Q02,0.7
CIU2023000400000Q,2015,Q01,0.4
CIU2023000400000Q,2014,Q04,0.4
CIU2023000400000Q,2014,Q03,0.7
CIU2023000400000Q,2014,Q02,0.8
CIU2023000400000Q,2014,Q01,0.8
CIU2023000400000Q,2013,Q04,-0.2
CIU2023000400000Q,2013,Q03,0.9
CIU2023000400000Q,2013,Q02,0.5
CIU2023000400000Q,2013,Q01,0.8
CIU2023000400000Q,2012,Q04,0.3
CIU2023000400000Q,2012,Q03,1.0
CIU2023000400000Q,2012,Q02,0.3
CIU2023000400000Q,2012,Q01,0.5
CIU2023000400000Q,2011,Q04,-0.3
CIU2023000400000Q,2011,Q03,0.8
CIU2023000400000Q,2011,Q02,0.6
CIU2023000400000Q,2011,Q01,0.7
CIU2023000400000Q,2010,Q04,0.0
CIU2023000400000Q,2010,Q03,0.5
CIU2023000400000Q,2010,Q02,0.5
CIU2023000400000Q,2010,Q01,0.5
CIU2023000500000A,2024,Q04,4.0
CIU2023000500000A,2024,Q03,4.3
CIU2023000500000A,2024,Q02,4.2
CIU2023000500000A,2024,Q01,4.2
CIU2023000500000A,2023,Q04,4.1
CIU2023000500000A,2023,Q03,4.1
CIU2023000500000A,2023,Q02,5.0
CIU2023000500000A,2023,Q01,5.6
CIU2023000500000A,2022,Q04,5.8
CIU2023000500000A,2022,Q03,6.1
CIU2023000500000A,2022,Q02,5.8
CIU2023000500000A,2022,Q01,5.8
CIU2023000500000A,2021,Q04,5.5
CIU2023000500000A,2021,Q03,4.9
CIU2023000500000A,2021,Q02,4.1
CIU2023000500000A,2021,Q01,3.3
CIU2023000500000A,2020,Q04,3.1
CIU2023000500000A,2020,Q03,3.3
CIU2023000500000A,2020,Q02,3.5
CIU2023000500000A,2020,Q01,3.4
CIU2023000500000A,2019,Q04,3.5
CIU2023000500000A,2019,Q03,3.3
CIU2023000500000A,2019,Q02,3.1
CIU2023000500000A,2019,Q01,2.9
CIU2023000500000A,2018,Q04,2.6
CIU2023000500000A,2018,Q03,2.4
CIU2023000500000A,2018,Q02,2.8
CIU2023000500000A,2018,Q01,2.9
CIU2023000500000A,2017,Q04,3.0
CIU2023000500000A,2017,Q03,3.0
CIU2023000500000A,2017,Q02,2.8
CIU2023000500000A,2017,Q01,2.8
CIU2023000500000A,2016,Q04,2.8
CIU2023000500000A,2016,Q03,2.9
CIU2023000500000A,2016,Q02,2.8
CIU2023000500000A,2016,Q01,2.5
CIU2023000500000A,2015,Q04,2.4
CIU2023000500000A,2015,Q03,2.2
CIU2023000500000A,2015,Q02,2.0
CIU2023000500000A,2015,Q01,2.1
CIU2023000500000A,2014,Q04,2.2
CIU2023000500000A,2014,Q03,2.2
CIU2023000500000A,2014,Q02,2.1
CIU2023000500000A,2014,Q01,2.1
CIU2023000500000A,2013,Q04,2.1
CIU2023000500000A,2013,Q03,1.8
CIU2023000500000A,2013,Q02,1.9
CIU2023000500000A,2013,Q01,1.7
CIU2023000500000A,2012,Q04,1.5
CIU2023000500000A,2012,Q03,1.6
CIU2023000500000A,2012,Q02,1.6
CIU2023000500000A,2012,Q01,1.7
CIU2023000500000A,2011,Q04,1.6
CIU2023000500000A,2011,Q03,1.5
CIU2023000500000A,2011,Q02,1.5
CIU2023000500000A,2011,Q01,1.5
CIU2023000500000A,2010,Q04,1.2
CIU2023000500000A,2010,Q03,1.4
CIU2023000500000A,2010,Q02,1.3
CIU2023000500000A,2010,Q01,1.4
CIU2023000500000I,2024,Q04,170.0
CIU2023000500000I,2024,Q03,168.7
CIU2023000500000I,2024,Q02,167.4
CIU2023000500000I,2024,Q01,165.8
CIU2023000500000I,2023,Q04,163.4
CIU2023000500000I,2023,Q03,161.7
CIU2023000500000I,2023,Q02,160.7
CIU2023000500000I,2023,Q01,159.1
CIU2023000500000I,2022,Q04,157.0
CIU2023000500000I,2022,Q03,155.4
CIU2023000500000I,2022,Q02,153.0
CIU2023000500000I,2022,Q01,150.6
CIU2023000500000I,2021,Q04,148.4
CIU2023000500000I,2021,Q03,146.5
CIU2023000500000I,2021,Q02,144.6
CIU2023000500000I,2021,Q01,142.3
CIU2023000500000I,2020,Q04,140.7
CIU2023000500000I,2020,Q03,139.7
CIU2023000500000I,2020,Q02,138.9
CIU2023000500000I,2020,Q01,137.7
CIU2023000500000I,2019,Q04,136.5
CIU2023000500000I,2019,Q03,135.2
CIU2023000500000I,2019,Q02,134.2
CIU2023000500000I,2019,Q01,133.2
CIU2023000500000I,2018,Q04,131.9
CIU2023000500000I,2018,Q03,130.9
CIU2023000500000I,2018,Q02,130.2
CIU2023000500000I,2018,Q01,129.5
CIU2023000500000I,2017,Q04,128.5
CIU2023000500000I,2017,Q03,127.8
CIU2023000500000I,2017,Q02,126.6
CIU2023000500000I,2017,Q01,125.8
CIU2023000500000I,2016,Q04,124.8
CIU2023000500000I,2016,Q03,124.1
CIU2023000500000I,2016,Q02,123.2
CIU2023000500000I,2016,Q01,122.4
CIU2023000500000I,2015,Q04,121.4
CIU2023000500000I,2015,Q03,120.6
CIU2023000500000I,2015,Q02,119.9
CIU2023000500000I,2015,Q01,119.4
CIU2023000500000I,2014,Q04,118.6
CIU2023000500000I,2014,Q03,118.0
CIU2023000500000I,2014,Q02,117.5
CIU2023000500000I,2014,Q01,117.0
CIU2023000500000I,2013,Q04,116.1
CIU2023000500000I,2013,Q03,115.5
CIU2023000500000I,2013,Q02,115.1
CIU2023000500000I,2013,Q01,114.6
CIU2023000500000I,2012,Q04,113.7
CIU2023000500000I,2012,Q03,113.5
CIU2023000500000I,2012,Q02,113.0
CIU2023000500000I,2012,Q01,112.7
CIU2023000500000I,2011,Q04,112.0
CIU2023000500000I,2011,Q03,111.7
CIU2023000500000I,2011,Q02,111.2
CIU2023000500000I,2011,Q01,110.8
CIU2023000500000I,2010,Q04,110.2
CIU2023000500000I,2010,Q03,110.1
CIU2023000500000I,2010,Q02,109.6
CIU2023000500000I,2010,Q01,109.2
CIU2023000500000Q,2024,Q04,0.8
CIU2023000500000Q,2024,Q03,0.8
CIU2023000500000Q,2024,Q02,1.0
CIU2023000500000Q,2024,Q01,1.5
CIU2023000500000Q,2023,Q04,1.1
CIU2023000500000Q,2023,Q03,0.6
CIU2023000500000Q,2023,Q02,1.0
CIU2023000500000Q,2023,Q01,1.3
CIU2023000500000Q,2022,Q04,1.0
CIU2023000500000Q,2022,Q03,1.6
CIU2023000500000Q,2022,Q02,1.6
CIU2023000500000Q,2022,Q01,1.5
CIU2023000500000Q,2021,Q04,1.3
CIU2023000500000Q,2021,Q03,1.3
CIU2023000500000Q,2021,Q02,1.6
CIU2023000500000Q,2021,Q01,1.1
CIU2023000500000Q,2020,Q04,0.7
CIU2023000500000Q,2020,Q03,0.6
CIU2023000500000Q,2020,Q02,0.9
CIU2023000500000Q,2020,Q01,0.9
CIU2023000500000Q,2019,Q04,1.0
CIU2023000500000Q,2019,Q03,0.7
CIU2023000500000Q,2019,Q02,0.8
CIU2023000500000Q,2019,Q01,1.0
